CMTE_ID,FILE_NUM,TRANSACTION_TP,Month,Day,Year,TRANSACTION_AMT,STATE,ENTITY_TYPE,CAND_ID,CAND_NAME,OFFICE,PTY,Key,CMTE_NM
C00448696,822393,24E,9,30,2012,1133,VA,PAC,S2TX00312,"CRUZ, RAFAEL EDWARD TED",S,REP,S361,SENATE CONSERVATIVES FUND
C00448696,822393,24E,9,30,2012,1033,VA,PAC,S2MD00370,"BONGINO, DANIEL J",S,REP,S362,SENATE CONSERVATIVES FUND
C00448696,822393,24E,9,30,2012,1755,VA,PAC,S8VA00214,"ALLEN, GEORGE",S,REP,S363,SENATE CONSERVATIVES FUND
C00484287,872635,24E,9,30,2012,815,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S364,WORKERS' VOICE
C00484287,872635,24A,9,30,2012,815,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S365,WORKERS' VOICE
C00448696,822393,24E,9,30,2012,3249,VA,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S366,SENATE CONSERVATIVES FUND
C00448696,822393,24E,9,30,2012,1359,VA,PAC,S2AZ00141,"FLAKE, JEFF",S,REP,S367,SENATE CONSERVATIVES FUND
C00448696,822393,24E,9,30,2012,2782,VA,PAC,S2IN00083,"MOURDOCK, RICHARD E",S,REP,S368,SENATE CONSERVATIVES FUND
C00448696,822393,24E,9,30,2012,1297,VA,PAC,S2NE00094,"FISCHER, DEBRA S",S,REP,S369,SENATE CONSERVATIVES FUND
C00448696,822393,24E,9,30,2012,1341,VA,PAC,S2PA00224,"SMITH, TOM",S,REP,S370,SENATE CONSERVATIVES FUND
C00484287,872643,24E,10,1,2012,815,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S371,WORKERS' VOICE
C00484287,872643,24E,10,1,2012,541,DC,PAC,S6PA00217,"CASEY, ROBERT P JR",S,DEM,S372,WORKERS' VOICE
C00484287,872643,24A,10,1,2012,1083,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S373,WORKERS' VOICE
C00484287,872643,24A,10,1,2012,541,DC,PAC,S2PA00224,"SMITH, TOM",S,REP,S374,WORKERS' VOICE
C00484287,872643,24E,10,1,2012,1083,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S375,WORKERS' VOICE
C00484287,872643,24A,10,1,2012,815,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S376,WORKERS' VOICE
C00366070,828604,24K,10,2,2012,1000,TX,PAC,S2TX00312,"CRUZ, RAFAEL EDWARD TED",S,REP,S377,FAA MANAGERS ASSOCIATION INC. PAC
C00484287,872643,24A,10,2,2012,541,DC,PAC,S2PA00224,"SMITH, TOM",S,REP,S378,WORKERS' VOICE
C00484287,872643,24E,10,2,2012,541,DC,PAC,S6PA00217,"CASEY, ROBERT P JR",S,DEM,S379,WORKERS' VOICE
C00484287,872643,24A,10,2,2012,815,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S380,WORKERS' VOICE
C00484287,872643,24E,10,2,2012,1083,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S381,WORKERS' VOICE
C00484287,872643,24E,10,2,2012,815,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S382,WORKERS' VOICE
C00484287,872643,24A,10,2,2012,1083,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S383,WORKERS' VOICE
C00392738,827057,24K,10,3,2012,2500,ND,PAC,S2ND00099,"HEITKAMP, HEIDI",S,DEM,S384,HOLDING ONTO OREGON'S PRIORITIES
C00484287,872643,24E,10,3,2012,541,DC,PAC,S6PA00217,"CASEY, ROBERT P JR",S,DEM,S385,WORKERS' VOICE
C00484287,872643,24A,10,3,2012,815,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S386,WORKERS' VOICE
C00484287,872643,24A,10,3,2012,1083,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S387,WORKERS' VOICE
C00484287,872643,24A,10,3,2012,541,DC,PAC,S2PA00224,"SMITH, TOM",S,REP,S388,WORKERS' VOICE
C00484287,872643,24E,10,3,2012,815,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S389,WORKERS' VOICE
C00484287,872643,24E,10,3,2012,1083,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S390,WORKERS' VOICE
C00484287,872643,24A,10,3,2012,1778,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S391,WORKERS' VOICE
C00484287,872643,24E,10,3,2012,1778,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S392,WORKERS' VOICE
C00484287,872643,24E,10,4,2012,541,DC,PAC,S6PA00217,"CASEY, ROBERT P JR",S,DEM,S393,WORKERS' VOICE
C00484287,872643,24E,10,4,2012,1778,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S394,WORKERS' VOICE
C00484287,872643,24A,10,4,2012,815,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S395,WORKERS' VOICE
C00484287,872643,24A,10,4,2012,1083,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S396,WORKERS' VOICE
C00484287,872643,24E,10,4,2012,1083,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S397,WORKERS' VOICE
C00484287,872643,24A,10,4,2012,541,DC,PAC,S2PA00224,"SMITH, TOM",S,REP,S398,WORKERS' VOICE
C00484287,872643,24E,10,4,2012,815,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S399,WORKERS' VOICE
C00484287,872643,24A,10,4,2012,1778,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S400,WORKERS' VOICE
C00484287,872643,24A,10,5,2012,674,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S401,WORKERS' VOICE
C00484287,872643,24E,10,5,2012,1778,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S402,WORKERS' VOICE
C00484287,872643,24A,10,5,2012,1778,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S403,WORKERS' VOICE
C00484287,872643,24E,10,5,2012,518,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S404,WORKERS' VOICE
C00484287,872643,24A,10,5,2012,518,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S405,WORKERS' VOICE
C00321158,858935,24K,10,5,2012,5000,IN,PAC,S2IN00083,"MOURDOCK, RICHARD E",S,REP,S406,SALEM COMMUNICATIONS CORPORATION POLITICAL ACTION COMMITTEE
C00484287,872643,24E,10,5,2012,674,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S407,WORKERS' VOICE
C00484287,872643,24A,10,6,2012,1778,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S408,WORKERS' VOICE
C00484287,872643,24E,10,6,2012,1778,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S409,WORKERS' VOICE
C00484287,872643,24E,10,6,2012,674,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S410,WORKERS' VOICE
C00484287,872643,24A,10,6,2012,518,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S411,WORKERS' VOICE
C00484287,872643,24E,10,6,2012,518,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S412,WORKERS' VOICE
C00484287,872643,24A,10,6,2012,674,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S413,WORKERS' VOICE
C00484287,872643,24A,10,7,2012,1778,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S414,WORKERS' VOICE
C00484287,872643,24E,10,7,2012,1778,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S415,WORKERS' VOICE
C00484287,872643,24E,10,7,2012,674,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S416,WORKERS' VOICE
C00484287,872643,24A,10,7,2012,674,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S417,WORKERS' VOICE
C00484287,872643,24E,10,8,2012,1148,DC,PAC,S6OH00163,"BROWN, SHERROD",S,DEM,S418,WORKERS' VOICE
C00484287,872643,24A,10,8,2012,674,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S419,WORKERS' VOICE
C00484287,872643,24E,10,8,2012,518,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S420,WORKERS' VOICE
C00484287,872643,24A,10,8,2012,1778,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S421,WORKERS' VOICE
C00484287,872643,24E,10,8,2012,1778,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S422,WORKERS' VOICE
C00484287,872643,24A,10,8,2012,1342,DC,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S423,WORKERS' VOICE
C00484287,872643,24A,10,8,2012,518,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S424,WORKERS' VOICE
C00484287,872643,24E,10,8,2012,674,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S425,WORKERS' VOICE
C00448696,827991,24E,10,9,2012,1536,VA,PAC,S2NE00094,"FISCHER, DEBRA S",S,REP,S426,SENATE CONSERVATIVES FUND
C00448696,827991,24E,10,9,2012,2867,VA,PAC,S2IN00083,"MOURDOCK, RICHARD E",S,REP,S427,SENATE CONSERVATIVES FUND
C00448696,827991,24E,10,9,2012,5451,VA,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S428,SENATE CONSERVATIVES FUND
C00448696,827991,24E,10,9,2012,1575,VA,PAC,S2MD00370,"BONGINO, DANIEL J",S,REP,S429,SENATE CONSERVATIVES FUND
C00484287,872643,24A,10,9,2012,1778,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S430,WORKERS' VOICE
C00484287,872643,24A,10,9,2012,717,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S431,WORKERS' VOICE
C00448696,827991,24E,10,9,2012,1857,VA,PAC,S2PA00224,"SMITH, TOM",S,REP,S432,SENATE CONSERVATIVES FUND
C00484287,872643,24E,10,9,2012,1223,DC,PAC,S6OH00163,"BROWN, SHERROD",S,DEM,S433,WORKERS' VOICE
C00448696,827991,24E,10,9,2012,2532,VA,PAC,S2AZ00141,"FLAKE, JEFF",S,REP,S434,SENATE CONSERVATIVES FUND
C00448696,827991,24E,10,9,2012,1851,VA,PAC,S8VA00214,"ALLEN, GEORGE",S,REP,S435,SENATE CONSERVATIVES FUND
C00484287,872643,24E,10,9,2012,604,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S436,WORKERS' VOICE
C00448696,827991,24E,10,9,2012,967,VA,PAC,S2TX00312,"CRUZ, RAFAEL EDWARD TED",S,REP,S437,SENATE CONSERVATIVES FUND
C00484287,872643,24E,10,9,2012,1778,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S438,WORKERS' VOICE
C00484287,872643,24E,10,9,2012,717,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S439,WORKERS' VOICE
C00484287,872643,24A,10,9,2012,1416,DC,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S440,WORKERS' VOICE
C00484287,872643,24A,10,9,2012,604,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S441,WORKERS' VOICE
C00484287,872643,24E,10,10,2012,1778,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S442,WORKERS' VOICE
C00484287,872643,24A,10,10,2012,717,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S443,WORKERS' VOICE
C00484287,872643,24A,10,10,2012,604,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S444,WORKERS' VOICE
C00484287,872643,24E,10,10,2012,1223,DC,PAC,S6OH00163,"BROWN, SHERROD",S,DEM,S445,WORKERS' VOICE
C00484287,872643,24E,10,10,2012,717,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S446,WORKERS' VOICE
C00484287,872643,24A,10,10,2012,1223,DC,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S447,WORKERS' VOICE
C00484287,872643,24A,10,10,2012,1778,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S448,WORKERS' VOICE
C00484287,872643,24E,10,10,2012,604,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S449,WORKERS' VOICE
C00321158,858935,24K,10,11,2012,2500,MT,PAC,S6MT00097,"REHBERG, DENNIS RAY",S,REP,S450,SALEM COMMUNICATIONS CORPORATION POLITICAL ACTION COMMITTEE
C00484287,872643,24A,10,11,2012,1223,DC,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S451,WORKERS' VOICE
C00366070,828604,24K,10,11,2012,2500,AZ,PAC,S2AZ00141,"FLAKE, JEFF",S,REP,S452,FAA MANAGERS ASSOCIATION INC. PAC
C00484287,872643,24E,10,11,2012,1778,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S453,WORKERS' VOICE
C00484287,872643,24E,10,11,2012,604,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S454,WORKERS' VOICE
C00321158,858935,24K,10,11,2012,5000,VA,PAC,S8VA00214,"ALLEN, GEORGE",S,REP,S455,SALEM COMMUNICATIONS CORPORATION POLITICAL ACTION COMMITTEE
C00484287,872643,24A,10,11,2012,674,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S456,WORKERS' VOICE
C00484287,872643,24A,10,11,2012,1778,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S457,WORKERS' VOICE
C00321158,858935,24K,10,11,2012,5000,NV,PAC,S2NV00183,"HELLER, DEAN",S,REP,S458,SALEM COMMUNICATIONS CORPORATION POLITICAL ACTION COMMITTEE
C00484287,872643,24A,10,11,2012,604,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S459,WORKERS' VOICE
C00321158,858935,24K,10,11,2012,2500,ND,PAC,S2ND00073,"BERG, RICHARD A",S,REP,S460,SALEM COMMUNICATIONS CORPORATION POLITICAL ACTION COMMITTEE
C00484287,872643,24E,10,11,2012,1223,DC,PAC,S6OH00163,"BROWN, SHERROD",S,DEM,S461,WORKERS' VOICE
C00484287,872643,24E,10,11,2012,674,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S462,WORKERS' VOICE
C00484287,872643,24E,10,12,2012,604,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S463,WORKERS' VOICE
C00484287,872643,24E,10,12,2012,674,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S464,WORKERS' VOICE
C00484287,872643,24E,10,12,2012,1778,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S465,WORKERS' VOICE
C00484287,872643,24E,10,12,2012,1223,DC,PAC,S6OH00163,"BROWN, SHERROD",S,DEM,S466,WORKERS' VOICE
C00484287,872643,24A,10,12,2012,604,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S467,WORKERS' VOICE
C00484287,872643,24A,10,12,2012,674,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S468,WORKERS' VOICE
C00484287,872643,24A,10,12,2012,1223,DC,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S469,WORKERS' VOICE
C00484287,872643,24A,10,12,2012,1778,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S470,WORKERS' VOICE
C00484287,872643,24E,10,13,2012,604,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S471,WORKERS' VOICE
C00484287,872643,24A,10,13,2012,1778,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S472,WORKERS' VOICE
C00484287,872643,24E,10,13,2012,674,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S473,WORKERS' VOICE
C00484287,872643,24A,10,13,2012,1223,DC,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S474,WORKERS' VOICE
C00484287,872643,24A,10,13,2012,604,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S475,WORKERS' VOICE
C00484287,872643,24E,10,13,2012,1223,DC,PAC,S6OH00163,"BROWN, SHERROD",S,DEM,S476,WORKERS' VOICE
C00484287,872643,24A,10,13,2012,674,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S477,WORKERS' VOICE
C00484287,872643,24E,10,13,2012,1778,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S478,WORKERS' VOICE
C00484287,872643,24A,10,14,2012,1303,DC,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S479,WORKERS' VOICE
C00484287,872643,24E,10,14,2012,604,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S480,WORKERS' VOICE
C00484287,872643,24E,10,14,2012,674,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S481,WORKERS' VOICE
C00484287,872643,24A,10,14,2012,1778,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S482,WORKERS' VOICE
C00484287,872643,24A,10,14,2012,674,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S483,WORKERS' VOICE
C00484287,872643,24E,10,14,2012,1303,DC,PAC,S6OH00163,"BROWN, SHERROD",S,DEM,S484,WORKERS' VOICE
C00484287,872643,24A,10,14,2012,604,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S485,WORKERS' VOICE
C00484287,872643,24E,10,14,2012,1778,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S486,WORKERS' VOICE
C00484287,872643,24A,10,15,2012,604,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S487,WORKERS' VOICE
C00484287,872643,24E,10,15,2012,674,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S488,WORKERS' VOICE
C00484287,872643,24A,10,15,2012,1778,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S489,WORKERS' VOICE
C00484287,872643,24A,10,15,2012,985,NY,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S490,WORKERS' VOICE
C00484287,872643,24E,10,15,2012,985,NY,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S491,WORKERS' VOICE
C00484287,872643,24A,10,15,2012,674,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S492,WORKERS' VOICE
C00484287,872643,24A,10,15,2012,1648,DC,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S493,WORKERS' VOICE
C00484287,872643,24E,10,15,2012,1648,DC,PAC,S6OH00163,"BROWN, SHERROD",S,DEM,S494,WORKERS' VOICE
C00484287,872643,24E,10,15,2012,1778,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S495,WORKERS' VOICE
C00484287,872643,24E,10,15,2012,604,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S496,WORKERS' VOICE
C00484287,872643,24A,10,16,2012,674,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S497,WORKERS' VOICE
C00484287,872643,24A,10,16,2012,1859,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S498,WORKERS' VOICE
C00484287,872643,24E,10,16,2012,1859,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S499,WORKERS' VOICE
C00484287,872643,24A,10,16,2012,1869,DC,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S500,WORKERS' VOICE
C00484287,872643,24A,10,16,2012,985,NY,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S501,WORKERS' VOICE
C00484287,872643,24E,10,16,2012,985,NY,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S502,WORKERS' VOICE
C00484287,872643,24E,10,16,2012,604,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S503,WORKERS' VOICE
C00484287,872643,24E,10,16,2012,674,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S504,WORKERS' VOICE
C00484287,872643,24E,10,16,2012,1869,DC,PAC,S6OH00163,"BROWN, SHERROD",S,DEM,S505,WORKERS' VOICE
C00484287,872643,24A,10,16,2012,604,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S506,WORKERS' VOICE
C00448696,827991,24E,10,17,2012,1532,VA,PAC,S2NE00094,"FISCHER, DEBRA S",S,REP,S507,SENATE CONSERVATIVES FUND
C00448696,827991,24E,10,17,2012,3247,VA,PAC,S2PA00224,"SMITH, TOM",S,REP,S508,SENATE CONSERVATIVES FUND
C00484287,872643,24A,10,17,2012,604,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S509,WORKERS' VOICE
C00484287,872643,24A,10,17,2012,1859,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S510,WORKERS' VOICE
C00484287,872643,24E,10,17,2012,985,NY,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S511,WORKERS' VOICE
C00484287,872643,24E,10,17,2012,1869,DC,PAC,S6OH00163,"BROWN, SHERROD",S,DEM,S512,WORKERS' VOICE
C00484287,872643,24E,10,17,2012,674,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S513,WORKERS' VOICE
C00448696,827991,24E,10,17,2012,963,VA,PAC,S2TX00312,"CRUZ, RAFAEL EDWARD TED",S,REP,S514,SENATE CONSERVATIVES FUND
C00448696,827991,24E,10,17,2012,2253,VA,PAC,S2AZ00141,"FLAKE, JEFF",S,REP,S515,SENATE CONSERVATIVES FUND
C00448696,827991,24E,10,17,2012,3779,VA,PAC,S2TX00312,"CRUZ, RAFAEL EDWARD TED",S,REP,S516,SENATE CONSERVATIVES FUND
C00484287,872643,24E,10,17,2012,604,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S517,WORKERS' VOICE
C00078261,825474,24K,10,17,2012,3000,IL,PAC,S6IL00151,"DURBIN, RICHARD J",S,DEM,S518,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00448696,827991,24E,10,17,2012,2584,VA,PAC,S8VA00214,"ALLEN, GEORGE",S,REP,S519,SENATE CONSERVATIVES FUND
C00484287,872643,24A,10,17,2012,985,NY,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S520,WORKERS' VOICE
C00484287,872643,24A,10,17,2012,1869,DC,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S521,WORKERS' VOICE
C00484287,872643,24E,10,17,2012,1859,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S522,WORKERS' VOICE
C00448696,827991,24E,10,17,2012,1291,VA,PAC,S2MD00370,"BONGINO, DANIEL J",S,REP,S523,SENATE CONSERVATIVES FUND
C00484287,872643,24A,10,17,2012,674,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S524,WORKERS' VOICE
C00448696,827991,24E,10,17,2012,2002,VA,PAC,S2IN00083,"MOURDOCK, RICHARD E",S,REP,S525,SENATE CONSERVATIVES FUND
C00484287,872651,24A,10,18,2012,674,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S526,WORKERS' VOICE
C00484287,872651,24A,10,18,2012,985,NY,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S527,WORKERS' VOICE
C00484287,872651,24E,10,18,2012,1208,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S528,WORKERS' VOICE
C00484287,872651,24E,10,18,2012,2240,DC,PAC,S6OH00163,"BROWN, SHERROD",S,DEM,S529,WORKERS' VOICE
C00484287,872651,24E,10,18,2012,985,NY,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S530,WORKERS' VOICE
C00484287,872651,24A,10,18,2012,1859,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S531,WORKERS' VOICE
C00484287,872651,24E,10,18,2012,674,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S532,WORKERS' VOICE
C00484287,872651,24E,10,18,2012,1859,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S533,WORKERS' VOICE
C00484287,872651,24E,10,19,2012,1859,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S534,WORKERS' VOICE
C00484287,872651,24E,10,19,2012,604,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S535,WORKERS' VOICE
C00484287,872651,24A,10,19,2012,604,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S536,WORKERS' VOICE
C00484287,872651,24A,10,19,2012,674,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S537,WORKERS' VOICE
C00484287,872651,24A,10,19,2012,985,NY,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S538,WORKERS' VOICE
C00484287,872651,24A,10,19,2012,1859,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S539,WORKERS' VOICE
C00484287,872651,24E,10,19,2012,985,NY,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S540,WORKERS' VOICE
C00484287,872651,24E,10,19,2012,674,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S541,WORKERS' VOICE
C00484287,872651,24E,10,20,2012,674,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S542,WORKERS' VOICE
C00484287,872651,24E,10,20,2012,1859,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S543,WORKERS' VOICE
C00484287,872651,24A,10,20,2012,1966,DC,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S544,WORKERS' VOICE
C00484287,872651,24A,10,20,2012,985,NY,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S545,WORKERS' VOICE
C00484287,872651,24A,10,20,2012,604,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S546,WORKERS' VOICE
C00484287,872651,24E,10,20,2012,1966,DC,PAC,S6OH00163,"BROWN, SHERROD",S,DEM,S547,WORKERS' VOICE
C00484287,872651,24A,10,20,2012,674,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S548,WORKERS' VOICE
C00484287,872651,24E,10,20,2012,985,NY,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S549,WORKERS' VOICE
C00484287,872651,24E,10,20,2012,604,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S550,WORKERS' VOICE
C00484287,872651,24A,10,20,2012,1859,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S551,WORKERS' VOICE
C00484287,872651,24A,10,21,2012,674,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S552,WORKERS' VOICE
C00484287,872651,24E,10,21,2012,674,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S553,WORKERS' VOICE
C00484287,872651,24A,10,21,2012,985,NY,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S554,WORKERS' VOICE
C00484287,872651,24E,10,21,2012,985,NY,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S555,WORKERS' VOICE
C00484287,872651,24E,10,21,2012,3932,DC,PAC,S6OH00163,"BROWN, SHERROD",S,DEM,S556,WORKERS' VOICE
C00484287,872651,24A,10,21,2012,604,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S557,WORKERS' VOICE
C00484287,872651,24A,10,21,2012,612,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S558,WORKERS' VOICE
C00484287,872651,24E,10,21,2012,521,DC,PAC,S6OH00163,"BROWN, SHERROD",S,DEM,S559,WORKERS' VOICE
C00484287,872651,24A,10,21,2012,1859,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S560,WORKERS' VOICE
C00484287,872651,24E,10,21,2012,612,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S561,WORKERS' VOICE
